id,buyerName,lenderName,address,city,saleDate,saleValue,loanAmount
4176,HENCHA REI LLC,MORTGAGE FUNDING 04,1201 CLUB WALK DR NE,BROOKHAVEN,2024-08-22,510000,525000
4177,LAMOUR CONSULTING LLC,YQ CAPITAL,4324 RUE SAINT MICHEL,STONE MOUNTAIN,2024-08-22,204000,195000
4178,VB TEN LLC,US BANK TRUST,403 COLCHESTER DR,STONE MOUNTAIN,2024-08-22,0,171567000
4179,ATLANTA LOCAL HOME BUYERS LLC,DIAMOND INVESTMENT VENTURES,3213 FERN DR,TUCKER,2024-08-22,325000,295000
4180,SOME CATS LLC,KIAVI FUNDING INC,3831 KING DR,DOUGLASVILLE,2024-08-22,112500,112400
4181,CORUM PROPERTY MAINTENANCE LLC,UNITED WHOLESALE,195 SPLITWOOD LN,FAIRBURN,2024-08-22,247000,185250
4182,VB 10 LLC,US BANK TRUST,205 WHIRLWIND CT,ATLANTA,2024-08-22,0,171567000
4183,DANBURN PROPERTIES LLC,TRIDENT REALTY INVESTMENTS,1881 WILLIAMS AVE,ATLANTA,2024-08-22,125000,242500
4184,VB 9 LLC,US BANK TRUST,375 DARTMOUTH DR SW,ATLANTA,2024-08-22,0,171637000
4185,GUS POUNDS HOMES LLC,BURROWS PATRICK M,625 HOME AVE SE,ATLANTA,2024-08-22,763919,785000
4186,BENDALL PROPERTIES LLC,EASY STREET CAPITAL,2571 ELLIOTT ST NW,ATLANTA,2024-08-22,50806,138125
4187,VB TEN LLC,US BANK TRUST COAGENT,1093 HASTY CT SW,LILBURN,2024-08-22,0,171567000
4188,HELENA HOME LLC,SILVER HILL FUNDING,4782 GLENWHITE DR,DULUTH,2024-08-22,405000,283500
4189,VB NINE LLC,US BANK TRUST,107 CHIEF CT,ROCKMART,2024-08-22,0,171637000
4190,VB TEN LLC,US BANK TRUST,61 MAJESTY DR,ROCKMART,2024-08-22,0,171567
4191,VB NINE LLC,US BANK TRUST COAGENT,287 MORRIS DR SE,CONYERS,2024-08-22,0,171637000
4192,VB TEN LLC,US BANK TRUST COAGENT,1402 CHELSEA DOWNS LN NE,CONYERS,2024-08-22,0,171567000
4193,PIEDMONT RESIDENTIAL LLC,SOUTH STATE BANK NA,,DAWSONVILLE,2024-08-22,200000,567600
4194,TPG SAWNEE VILLAGE LLC,JBGL BUILDER FINANCE,508 HEALY DR,CUMMING,2024-08-22,526000,1763040
4195,TPG SAWNEE VILLAGE LLC,JBGL BUILDER FINANCE,510 HEALY DR,CUMMING,2024-08-22,526000,1763040
4196,TPG SAWNEE VILLAGE LLC,JBGL BUILDER FINANCE,512 HEALY DR,CUMMING,2024-08-22,526000,1763040
4197,TPG SAWNEE VILLAGE LLC,JBGL BUILDER FINANCE,514 HEALY DR,CUMMING,2024-08-22,526000,1763040
4198,TPG HOMES LLC,JBGL BUILDER FINANCE,106 STONEHOUSE DR,CUMMING,2024-08-22,1144000,4145186
4199,TPG HOMES LLC,JBGL BUILDER FINANCE,108 STONEHOUSE DR,CUMMING,2024-08-22,1144000,4145186
4200,TPG HOMES LLC,JBGL BUILDER FINANCE,110 STONEHOUSE DR,CUMMING,2024-08-22,1144000,4145186
4201,TPG HOMES LLC,JBGL BUILDER FINANCE,136 BIRCH TREE WAY,CUMMING,2024-08-22,1144000,4145186
4202,TPG HOMES LLC,JBGL BUILDER FINANCE,134 BIRCH TREE WAY,CUMMING,2024-08-22,1144000,4145186
4203,TPG HOMES LLC,JBGL BUILDER FINANCE,132 BIRCH TREE WAY,CUMMING,2024-08-22,1144000,4145186
4204,TPG HOMES LLC,JBGL BUILDER FINANCE,130 BIRCH TREE WAY,CUMMING,2024-08-22,1144000,4145186
4205,GREEN RIVER BUILDERS INC,AMERIS BANK,1816 PARKER RD SE,CONYERS,2024-08-21,1980000,2890000
4206,NEWNAN PROPERTY ADVISORS LLC,HOMEGROWN LENDING FUND I,179 STONEBRIDGE XING,NEWNAN,2024-08-21,170000,185000
4207,DKMW HOLDINGS LLC,BPL MORTGAGE,3191 NECTARINE CIR,DECATUR,2024-08-21,110000,70980
4208,TT SAUTER LLC,VONTIVE,2907 MONTEREY DR,DECATUR,2024-08-21,230000,238450
4209,AR ENTERPRISE GROUP LLC,EASY STREET CAPITAL,1277 MUIRFOREST DR,STONE MOUNTAIN,2024-08-21,186500,205275
4210,BERK PROPERTIES LLC,CHASE CAPITAL HOLDINGS,1012 LATHAM RD,DECATUR,2024-08-21,255000,290000
4211,FLOVINE LLC,DOMINION FINANCIAL SERVICES,2022 HILLSPRING LN,LITHONIA,2024-08-21,298430,232500
4212,MY FAST FAIR HOME OFFER LLC,QUANTA FINANCE,3382 SABLE CHASE LN,ATLANTA,2024-08-21,93000,124700
4213,NORTH GEORGIA HOMES FINANCIAL LLC,SL LENDING FUND,826 OAKHILL AVE SW,ATLANTA,2024-08-21,195000,178500
4214,CDDC SOLUTIONS LLC,KIAVI FUNDING,3283 PEBBLE DR,ATLANTA,2024-08-21,80000,130700
4215,PADLY LLC,BURROWS PATRICK,2540 LAUREL CIR NW,ATLANTA,2024-08-21,175500,190000
4216,MOVEMENT MANAGEMENT STRATEGIES LLC,INVESTOR MORTGAGE FINANCE,2358 COLORADO TRL SW,ATLANTA,2024-08-21,0,157500
4217,RHINO HOMES LLC,YIELDI,630 W POWDERHORN RD,ATLANTA,2024-08-21,0,1100000
4218,CANOPY WEST LLC,CARSTENSZ LOAN HOLDINGS,924 PROCTOR ST NW,ATLANTA,2024-08-21,0,185760
4219,MAYWEATHER PROPERTIES LLC,KIAVI FUNDING,1664 MILL ACRES DR SW,ATLANTA,2024-08-21,110440,211250
4220,DC RENOVATIONS & INVESTMENTS LLC,REALTY INVESTORS FUNDING,2106 CHILDRESS DR SW,ATLANTA,2024-08-21,122400,122400
4221,WESTEND SOLVE LLC,KIAVI FUNDING,4155 RENFREW CT SW,ATLANTA,2024-08-21,165000,234400
4222,NET EXPRESS INC,HARVEST SMALL BUSINESS FINANCE,526 LYLE CIR,LAWRENCEVILLE,2024-08-21,1300000,170000
4223,JUST SOLD LLC,CAPITAL FUND I,212 FOREST PL,STOCKBRIDGE,2024-08-21,203000,175000
4224,R & S CONSTRUCTION LLC,PIEDMONT BANK,25 IRON BOUND TRL,DALLAS,2024-08-21,0,193553
4225,DIAMOND DWELLINGS INC,KIAVI FUNDING,4801 CEDAR LAKE DR SE,CONYERS,2024-08-21,230000,337400
4226,PARKS EQUITY GROUP LLC,OCMBC INC,295 FONTAINE RD SW,MABLETON,2024-08-20,470000,399500
4227,NGMS PROPERTIES LLC,COOSA VALLEY CREDIT UNION,304 PRINCETON WALK,ADAIRSVILLE,2024-08-20,200000,133000
4228,NGMS PROPERTIES LLC,COOSA VALLEY CREDIT UNION,20 CARRIAGE HILLS DR SE,CARTERSVILLE,2024-08-20,200000,137000
4229,NGMS PROPERTIES LLC,COOSA VALLEY CREDIT UNION,20 MALLET POINTE NE,CARTERSVILLE,2024-08-20,200000,139000
4230,CLEARLINK ACQUISITIONS LLC,JFC PROPERTIES,1123 LIGHTFOOT DR,CANTON,2024-08-20,215000,235000
4231,MOZO PROPERTIES LLC,EASY STREET CAPITAL LLC,2115 RANDOLPH CIR NW,KENNESAW,2024-08-20,222000,248200
4232,MARCTHEOJOHN LLC,NATIONAL LOAN FUNDING,3340 PINEHILL DR,DECATUR,2024-08-20,195000,196000
4233,GRAND MUSTANG LLC,OCMBC,4640 RANDALWOOD CT,STONE MOUNTAIN,2024-08-20,295000,236000
4234,SOUTHEASTERN OFFICE FURNITURE CONSULTANTS LLC,TYSOR BARRY,3075 HIGHWAY 92 FAIRBURN RD,DOUGLASVILLE,2024-08-20,110000,99120
4235,RABS REHAB LLC,EASY STREET CAPITAL LLC,3652 SWEETBRIAR CIR,LITHIA SPRINGS,2024-08-20,135000,188700
4236,BLUE REACH HOLDINGS LLC,DEEPHAVEN MORTGAGE,4701 FLAT SHOALS RD APT 59B,UNION CITY,2024-08-20,120000,96000
4237,1ST COUNTRY REAL ESTATE LLC,DEEPHAVEN MORTGAGE,1278 PLAZA AVE SW,ATLANTA,2024-08-20,465000,372000
4238,NOGA PROPERTIES LLC,KIAVI FUNDING,2018 CONRAD AVE SE,ATLANTA,2024-08-20,120000,151500
4239,PATRONUS INVESTMENT PARTNERS LLC,BEDROCK MORTGAGE FUND,809 MARTIN ST SE,ATLANTA,2024-08-20,250000,340000
4240,SMART ROOM SOLUTIONS LLC,KIAVI FUNDING,1167 GUN CLUB RD NW,ATLANTA,2024-08-20,149000,195900
4241,INVESCAPITAL LLC,ARCHER DX,1630 KESWICK PLACE DR,LAWRENCEVILLE,2024-08-20,280000,270000
4242,SPRING ACRE ESTATES LLC,JP MORGAN CHASE BANK,965 SUGAR MEADOW DR,SUGAR HILL,2024-08-20,340000,272000
4243,360 HOME OFFERS LLC,GOLD PROPERTY PARTNERS,155 MCGIBONEY PL,COVINGTON,2024-08-20,210000,30000
4244,HOME GURUS LP,MOVEMENT MORTGAGE,801 NARROWAY TRL,DALLAS,2024-08-20,88000,263625
4245,BIN BIN JAMAICAN COOKING LLC,INSULA CAPITAL GROUP,7607 TETON CT,JONESBORO,2024-08-19,170000,203000
4246,MONTANO PROPERTY ENTERPRISES LLC,INVESTOR MORTGAGE FINANCE LLC,300 ABCD E BURNS CT,MARIETTA,2024-08-19,735000,586530
4247,DGS RESIDENTIAL PROPERTIES LLC,LENDINGONE LLC,3800 WILLIAM PAUL DR,AUSTELL,2024-08-19,305000,331500
4248,SP DK VENTURES LLC,TVC FUNDING VI,2535 HOSEA L WILLIAMS DR SE,ATLANTA,2024-08-19,410000,1048980
4249,TYSONS PROPERTIES LLC,TUCKY LENDING,3594 HILLSBOROUGH LN,DECATUR,2024-08-19,190000,224000
4250,SIMS CARLOS VAUGHN,HIGHLANDS RESID MORTGAGE LTD,210 MEADOWLARK PL,AUSTELL,2024-08-19,247000,197600
4251,SYNERGY INVESTING LLC,HOUSE JOSEPH,165 SOUTHWOOD CT,FAYETTEVILLE,2024-08-19,230000,250000
4252,ALPHA 24 LLC,FIRST OPTION MORTGAGE,2285 PEACHTREE RD NE # 503,ATLANTA,2024-08-19,182000,114400
4253,BRYANT ACQUISITIONS LLC,HOMEXPRESS MORTGAGE,1580 AVON AVE SW,ATLANTA,2024-08-17,0,392000
4254,SIMPLE ATL LIVING LLC,EASY STREET CAPITAL LLC,2825 SHEA WAY SW,MARIETTA,2024-08-16,215000,267750
4255,CMNC HOMES LLC,LU HUIJUAN,51 WINCHESTER DR,EUHARLEE,2024-08-16,163000,163000
4256,SONSHINE REAL PROPERTY INVESTMENTS LLC,ITKIN LILIAN,63 CREEK DR SE,CARTERSVILLE,2024-08-16,0,65000
4257,WINDGROVE HOLDINGS LLC,UNITED WHOLESALE,101 IRON BELT CT,CARTERSVILLE,2024-08-16,169000,135200
4258,FIRST CLASS CONSTRUCTION LLC,TOLBERT JERRY,427 WEST AVE,CARROLLTON,2024-08-16,125000,159500
4259,IGY RENOVATIONS LLC,SPL LOC,2401 WESTLAND WAY,ACWORTH,2024-08-16,280000,296700
4260,PURCHASING FUND 2021 1 LLC,HOUSEMAX FUNDING,8915 CREEKWOOD CT,RIVERDALE,2024-08-16,244750,208037
4261,SGA REALTY LLC,TUCKY LENDING,463 FLINT TRL,JONESBORO,2024-08-16,163000,176000
4262,YENI BEAUTIFUL HOMES LLC,SMART REALTY MOVE FH 72,278 VALLEY HILL RD SE,RIVERDALE,2024-08-16,0,232000
4263,SOUTHEAST PROPERTY SPECIALISTS LLC,KIAVI FUNDING INC,4851 RIDGEWOOD CREEK DR NW,ACWORTH,2024-08-16,357500,305900
4264,A PIECE OF CAKE RENTALS LLC,KIAVI FUNDING INC,1440 GLYNN OAKS DR SW,MARIETTA,2024-08-16,244300,273500
4265,VINTAGE REHABS LLC,KIAVI FUNDING INC,5603 OWENS DR,AUSTELL,2024-08-16,201000,240000
4266,JACOMO LLC,PARMAN CHRISTOPHER,4292 PINETREE DR,POWDER SPRINGS,2024-08-16,150000,165000
4267,PARK LANE REAL ESTATE LLC,GLEN A SAMELS TRUST DATED SEPTEMBER 27 2,7033 MAHONIA PL,LITHONIA,2024-08-16,181000,194820
4268,TITAN BP REAL ESTATE LLC,PARK PLACE FINANCE,2277 CLOVERDALE DR SE,ATLANTA,2024-08-16,339000,401650
4269,MOTION CAPITAL GROUP LLC,JC LENDING GROUP,4200 KINGS CSWY,ELLENWOOD,2024-08-16,240000,240900
4270,LITTLE WIN LLC,ANGEL OAK MORTGAGE SOLUTIONS,6202 FAIRINGTON RIDGE CIR,LITHONIA,2024-08-16,142000,113600
4271,E & J INNOVATION LLC,KIAVI FUNDING,841 ASBURY TRL,LITHONIA,2024-08-16,195000,227100
4272,MULTI PROPERTY INVEST LLC,KIAVI FUNDING,934 NORSE CT,STONE MOUNTAIN,2024-08-16,221335,217500
4273,MYSOFLY LLC,ANCHOR LOANS,5624 STONINGTON TRACE PKWY,STONE MOUNTAIN,2024-08-16,64500,133250
4274,TRICON SFR 2024 3 BORROWER LLC,BANK OF AMERICA,425 ROCKBOROUGH TER,STONE MOUNTAIN,2024-08-16,0,550498
4275,RS INNOVATIVE HOME REMOLDING LLC,CITYRENT USA CLAUDIA SINESTERRA,7020 CAMP VALLEY RD,RIVERDALE,2024-08-16,167000,144000
4276,GEZA PROPERTIES LLC,KIAVI FUNDING,1443 AVON AVE SW,ATLANTA,2024-08-16,205000,257700
4277,K & Z HOMES LLC,VONTIVE,1670 S GORDON ST SW,ATLANTA,2024-08-16,245000,296511
4278,J KEY INVESTMENTS LLC,PIC FUND 1,1059 MCDANIEL ST SW,ATLANTA,2024-08-16,551000,495900
4279,1771 VENETIAN LLC,MOFIN LENDING,1771 VENETIAN DR SW,ATLANTA,2024-08-16,0,487500
4280,LA & E CONSTRUCTION LLC,GROUNDFLOOR REAL ESTATE,2150 ESSEX AVE SW,ATLANTA,2024-08-16,155000,34412
4281,1403 CENTRA VILLA DR LLC,KIAVI FUNDING,1403 CENTRA VILLA DR SW,ATLANTA,2024-08-16,222000,339900
4282,DC4 HOLDINGS LLC,UNITED BANK,10706 GA HIGHWAY 212 W,MONTICELLO,2024-08-16,492500,369375
4283,PATHWAY PROPERTIES LLC,OGR PROPERTIES,207 HITCHCOCK RD,DALLAS,2024-08-16,65000,200000
4284,RZR PROPERTIES LLC,JK AND ZIG,728 ENGLISH ST,GRIFFIN,2024-08-16,350000,350000
4285,G & E GENERAL CONTRACTOR GROUP LLC,HOMEXPRESS MORTGAGE,35 JOE P NORMAN BLVD,NEWNAN,2024-08-16,256000,204800
4286,VENTURE COMMUNITIES LLC,AMERIS BANK,265 LAKESIDE PL,CANTON,2024-08-15,0,1210000
4287,MULTI PROPERTY INVEST LLC,THE BEDROCK MORTGAGE FUND,167 CHEROKEE DR,JACKSON,2024-08-15,140000,154700
4288,CMNC HOMES LLC,J ROSS PROPERTIES,582 RIVERCREST DR,WOODSTOCK,2024-08-15,205000,200000
4289,CRP OSR HOLLY SPRINGS OWNER LLC,SEACOAST NATIONAL BANK,2537 E CHEROKEE DR,WOODSTOCK,2024-08-15,4056975,23140
4290,ABUNDANT GRACE MANAGEMENT LLC,HOMETOWN EQUITY MORTGAGE,1045 FAIRWAY VALLEY DR,WOODSTOCK,2024-08-15,570000,456000
4291,CHOCTAW AMERICAN INSURANCE INC,LAND HOME FINANCIAL SERVICES,6528 RIVER GLEN DR,RIVERDALE,2024-08-15,259900,255192
4292,INFINITE ASSET HOLDING LLC,KIAVI FUNDING INC,515 THOMAS ST SE,SMYRNA,2024-08-15,259000,282600
4293,DIAMON COMPASS LLC,TRIDENT REALTY INVESTMENTS,2289 AURIE DR,DECATUR,2024-08-15,265000,273750
4294,ANAIAN PROPERTIES LLC,SKYBEAM CAPITAL REIT,2297 SHERYL DR,DECATUR,2024-08-15,172000,241500
4295,NONA LLC,LOAN FUNDER SERIES 81114,1202 THOMAS RD,DECATUR,2024-08-15,266000,641994
4296,VALENCIA RD 30032 LLC,WILDCAT LENDING FUND TWO,1903 VALENCIA RD,DECATUR,2024-08-15,340000,405100
4297,BELLEW CONSULTING GROUP LLC,CV3 FINANCIAL SERVICES,1908 HEMMING WAY,LITHONIA,2024-08-15,0,222000
4298,CARMEN JOHNSON & ASSOCIATES INC,LIMA ONE CAPITAL,3542 BRIARCLIFF RD NE,ATLANTA,2024-08-15,535000,633500
4299,DREAM BUILDER SOURCE LLC,GRAVITT INVESTMENTS LLLP,6175 CRYSTAL COVE TRL,GAINESVILLE,2024-08-15,0,60000
4300,130 NATIONAL DRIVE LLC,CLEAREDGE LENDING,130 NATIONAL DR,DULUTH,2024-08-15,1745000,1396000
4301,EP PROPERTIES LLC,TRIDENT REALTY INVESTMENTS,1430 FAIRBANKS ST SW,ATLANTA,2024-08-15,235000,330200
4302,VESSEL HOME SOLUTIONS LLC,CAP CAPITAL,1379 BENTEEN PARK DR SE,ATLANTA,2024-08-15,420000,375000
4303,DUCSE GROUP LLC,AMERIS BANK,155 GORDON TER SW,ATLANTA,2024-08-15,0,260775
4304,FROM UA INVESTMENTS INC,LIMA ONE CAPITAL,331 SIMCA ST SE,ATLANTA,2024-08-15,150000,152600
4305,PHILLIPS BROTHERS ACQUISITIONS LLC,KIAVI FUNDING,1979 WELLS DR SW,ATLANTA,2024-08-15,120000,155700
4306,PJK HOLDING LLC,FIDELIS EQUITY AND REAL ESTATE FUND B,481 GLENWOOD AVE SE,ATLANTA,2024-08-15,430000,598430
4307,RUNTO REAL ESTATE GROUPS LLC,INNOTECH,215 PIEDMONT AVE NE APT 1901,ATLANTA,2024-08-15,0,200000
4308,M & D INVESTMENT PROPERTIES LLC,PERFECTO MORTGAGE INCOME FUND,1346 WICHITA DR SW,ATLANTA,2024-08-15,172000,222000
4309,RESTORE PROPERTIES LLC,MIKEIRA LENDING,2177 AMERICAN LEGION RD,DACULA,2024-08-15,162000,21500
4310,GATEWAY CAPITAL LLC,NATIONAL LOAN FUNDING,1285 CEDAR BROOK DR,LAWRENCEVILLE,2024-08-15,320000,347650
4311,WHITTNEY SELF REALTY GROUP LLC,KIAVI FUNDING,1214 MARTIN LUTHER KING JR DR,MONTICELLO,2024-08-15,93900,168800
4312,PHILLIPS BROTHERS ACQUISITIONS LLC,BURROWS PATRICK,1070 KIRKLAND RD,COVINGTON,2024-08-15,145000,165000
4313,MILLENIUM INVESTMENTS LLC,SOLANO MAURICIO,1112 WINDGATE CIR NW,CONYERS,2024-08-15,0,111000
4314,RETRAC INTERNATIONAL LLC,WILDCAT LENDING FUND TWO LP,2946 COTTESFORD WAY SE,SMYRNA,2024-08-14,395000,350000
4315,M & M MOODY PROPERTIES LLC,GROUNDFLOOR CREDIT 1,4901 OLD ATLANTA RD,HAMPTON,2024-08-14,85000,123861
4316,M & M MOODY PROPERTIES LLC,GROUNDFLOOR CREDIT 1,4909 OLD ATLANTA RD,HAMPTON,2024-08-14,110000,125873
4317,WEST DEKLE PROPERTY SOLUTIONS LLC,KIAVI FUNDING,228 BANNING RD,WHITESBURG,2024-08-14,170000,175500
4318,CMNC HOMES LLC,608B CAPITAL,622 AMBERWOOD DR,VILLA RICA,2024-08-14,202500,200000
4319,CMNC HOMES LLC,BRANCH CINDI H,7324 CARDIF PL,JONESBORO,2024-08-14,185000,141000
4320,SWEETGUM PROPERTIES GEORGIA LLC,LENDINGONE,6406 SKYLINE DR,REX,2024-08-14,0,132000
4321,FLUSSDALE LLC,OCMBC,6216 LANCE LN,RIVERDALE,2024-08-14,254000,203200
4322,LUNSFORD FAMILY PROPERTIES LLC,COREVEST AMERICAN FINANCE LENDER,1348 RED CEDAR TRL,STONE MOUNTAIN,2024-08-14,1972000,10000000
4323,DC INVESTMENT SERVICES LLC,VFK INVESTMENTS,3548 GLENSFORD DR,DECATUR,2024-08-14,0,370000
4324,JAMM CREATIONS LLC,KIAVI FUNDING,3725 BIG SPRINGS RD,DECATUR,2024-08-14,150000,245500
4325,CASA MAGNOLIA REALTY LLC,NARAYAN RAJESH,1836 CINDY DR,DECATUR,2024-08-14,0,280000
4326,LOVELOCK REALTY LLC,HOUSEMAX FUNDING,5261 MARTINS CROSSING RD,STONE MOUNTAIN,2024-08-14,199900,149925
4327,FRANCIS HOLDINGS LLC,TUCKY LENDING,5344 BRIDGEWATER TRCE,STONE MOUNTAIN,2024-08-14,230000,287000
4328,DEE & BEE CREATIVE INVESTMENTS LLC,212 LOANS,4229 CASTLE PINES CT,TUCKER,2024-08-14,305000,354250
4329,PDC HOME BUYER LLC,SMITH TIMOTHY,3309 W STEWARTS MILL RD,DOUGLASVILLE,2024-08-14,176500,225000
4330,G711 PROPERTIES LLC,KIAVI FUNDING INC,2545 MISTY HOLLOW LN,CUMMING,2024-08-14,279500,325000
4331,JAS LEGACY LLC,OCMBC,121 GREENWOOD ST,FAIRBURN,2024-08-14,0,119000
4332,PURCHASING FUND 2021 1 LLC,HOUSEMAX FUNDING,7800 SHERTALL ST,FAIRBURN,2024-08-14,338200,287470
4333,CASTRIES REAL ESTATE INVESTMENTS LLC,EQUITY INTERNATIONAL,715 N EVELYN PL NW,ATLANTA,2024-08-14,230000,263500
4334,CREATIVE VENTURES GEORGIA LLC,GROUNDFLOOR CREDIT 1,140 THORNBUSH TRCE,LAWRENCEVILLE,2024-08-14,275000,269497
4335,PURCHASING FUND 2021 1 LLC,HOUSEMAX FUNDING,604 OAK MOSS DR,LAWRENCEVILLE,2024-08-14,339090,288226
4336,521 BLUE LLC,ROBINS FINANCIAL CREDIT UNION,435 E MAIN ST,BUFORD,2024-08-14,775000,620000
4337,MAJESTIC STAYS LLC,KIAVI FUNDING,521 EPRIS LN,MCDONOUGH,2024-08-14,215000,172000
4338,MEK HOLDINGS LLC,PFN LENDING GROUP,110 HOWARD LN,DAHLONEGA,2024-08-14,0,208240
4339,BRIAR PATCH PLANTATION LLC,UNITED BANK,1650 N MADDEN BRIDGE RD,MOLENA,2024-08-14,340000,340000
4340,12 PARKS PHASE 2 LLC,FIRST PEOPLES BANK,MCINTOSH TRL,,2024-08-13,0,7425000
4341,SUNBELT EQUITY LLC,JFC PROPERTIES,1503 COUNTRY CT,AUBURN,2024-08-13,240000,250000
4342,JACKYS HOMES REALTY LLC,COMMERCIAL LENDER,218 COLONIAL HILLS RD,WINDER,2024-08-13,0,270000
4343,SOUTHERN STAR VENTURES LLC,A&D MORTGAGE,834 EXCALIBUR DR,RIVERDALE,2024-08-13,0,146160
4344,UPWARD DESIGN SOLUTIONS LLC,KIAVI FUNDING,3406 HOMEWARD TRL,ELLENWOOD,2024-08-13,197000,183400
4345,VILLA 1939 CANDACE LLC,PAN SQUARED,1939 CANDACE LN SE,ATLANTA,2024-08-13,0,220000
4346,1659 AUSTIN DR LLC,TVC FUNDING III,1659 AUSTIN DR,DECATUR,2024-08-13,0,350000
4347,HTL REALTY LLC,VANDERBILT MORTGAGE AND FINANCE DBA SILV,1907 CORNERS CIR,LITHONIA,2024-08-13,0,265108
4348,BUBBLING CREEK RENOVATIONS LLC,GROUNDFLOOR CREDIT 1,3052 BROOK DR,DECATUR,2024-08-13,247500,248491
4349,J HOWARD CO LLC,LIMA ONE CAPITAL,1427 BRIARCLIFF RD NE,ATLANTA,2024-08-13,475000,476000
4350,DN GLOBAL SOLUTIONS LLC,TUCKY LENDING,721 HAIRSTON CROSSING CT,STONE MOUNTAIN,2024-08-13,145000,185000
4351,CEDARCREST INVESTMENTS LLC,KIAVI FUNDING INC,4106 NEWMAN ELLIS RD,DOUGLASVILLE,2024-08-13,143000,163500
4352,1939 CALVARY HILL LLC,WILDCAT LENDING FUND 2,2056 GRANT RD SW,ATLANTA,2024-08-13,113000,175000
4353,TAITU VENTURES LLC,ADAM REALTY,454 ETHEL ST NW,ATLANTA,2024-08-13,560000,250000
4354,CEM LLC,KWIK MORTGAGE,2350 EAGLE POINTE CT,LAWRENCEVILLE,2024-08-13,0,247800
4355,BETHANY STREET HOMES LLC,COASTAL CAPITAL FUNDING,307 BETHANY ST,TALLAPOOSA,2024-08-13,0,819000
4356,FREEDOM REALTY SOLUTIONS LLC,SILVER HILL FUNDING,330 QUINCY AVE,MCDONOUGH,2024-08-13,81103,111187
4357,3KO LLC,RRK INVESTMENTS,50 OAK MEADOWS PL,COVINGTON,2024-08-13,191000,230550
4358,OFF4ER LLC,ABJJ INVESTMENTS,2856 KNOB CREEK DR,SNELLVILLE,2024-08-12,466235,35000
4359,EASTERN DIVERSIFIED CAPITAL LLC,BERRY WILLIAM KYLE,188 THURMAN BACCUS RD,SOCIAL CIRCLE,2024-08-12,449000,449000
4360,LEM FERTILITY LLC,JAMIES PROPERTIES 21ST,125 TOCCOA RD,CARROLLTON,2024-08-12,165000,150000
4361,PARTON PROPERTY SOLUTIONS INC,PARTON PROPERTY SOLUTIONS,895 BOULDERCREST DR SE,ATLANTA,2024-08-12,0,115000
4362,TRUEWAY PROPERTIES LLC,PIC FUND I,1533 VAN EPPS ST SE,ATLANTA,2024-08-12,325000,475000
4363,CEDARCREST INVESTMENTS LLC,KIAVI FUNDING,3607 BROOKCREST CIR,DECATUR,2024-08-12,137000,162700
4364,TRIPURA INVESTMENTS LLC,KIAVI FUNDING,3680 LARKSPUR TER,DECATUR,2024-08-12,172500,186700
4365,RE INVESTMENT SOLUTIONS LLC,KIAVI FUNDING,1275 THE BY WAY NE,ATLANTA,2024-08-12,900000,1072500
4366,GEORGIA LUXURY REALTY LLC,TAYLOR SANDRA E,2743 PENWOOD PL,LITHONIA,2024-08-12,90000,100000
4367,AMERICAN DREAM HOUSE INVESTMENTS LLC,REAL HOUSTON PROPERTIES LLC,1243 FOXWOOD DR,DOUGLASVILLE,2024-08-12,165000,155000
4368,LUNSFORD FAMILY PROPERTIES LLC,COREVEST AMERICAN FINANCE LENDER,3467 EISENHOWER CIR SE,ATLANTA,2024-08-12,130000,10000000
4369,MNA LLC,MOFIN LENDING,2708 PINELLA DR SW,ATLANTA,2024-08-12,0,169400
4370,GLOVEBOX HOLDINGS LLC,COD REI LENDING,825 OLD TUCKER RD,STONE MOUNTAIN,2024-08-12,0,245250
4371,FORTUNE RENTAL PROPERTIES LLC,ANCHOR LOANS,4184 PHEDORA ST NE,COVINGTON,2024-08-12,200000,195000
4372,CHOCTAW AMERICAN INSURANCE INC,LAND HOME FINANCIAL SERVICES,280 WESLEY CHAPEL RD,VILLA RICA,2024-08-09,260000,255290
4373,YDK REAL ESTATE DEVELOPMENT LLC,BINDER ELENA,2139 LOGAN DR,JONESBORO,2024-08-09,133737,170000
4374,LUNSFORD FAMILY PROPERTIES LLC,COREVEST AMERICAN FINANCE LENDER,10084 BRASS RING RD,JONESBORO,2024-08-09,170000,10000000
4375,SHEVONNE SELLS HOMES LLC,NATIONAL LOAN FUNDING,208 WILLOWS CT,RIVERDALE,2024-08-09,242000,193600
4376,DGS RESIDENTIAL PROPERTIES LLC,LENDINGONE LLC,1476 VARNER RD,MARIETTA,2024-08-09,235000,275805
4377,ANCHOR RESIDENTIAL LLC,BPL MORTGAGE LLC,4537 KINGS CROSSING DR NE,KENNESAW,2024-08-09,275000,180000
4378,HERK HOMES LLC,VREDENBURGH TIM,3549 TEN OAKS CIR,POWDER SPRINGS,2024-08-09,198000,99776
4379,ASPIRE RESIDENCE HOME BUILDER LLC,AFFINITY BANK,93 PORTICO PL,NEWNAN,2024-08-09,0,200000
4380,ASPIRE RESIDENCE HOME BUILDER LLC,AFFINITY BANK,89 PORTICO PL,NEWNAN,2024-08-09,0,200000
4381,ASPIRE RESIDENCE HOME BUILDER LLC,AFFINITY BANK,85 PORTICO PL,NEWNAN,2024-08-09,0,200000
4382,Pretium,GOLDMAN SACHS MORTGAGE,59 CAMDEN CIR,NEWNAN,2024-08-09,0,617587000
